"Time (CET),""Day-ahead Total Load Forecast [MW] - BZN|ES"",""Actual Total Load [MW] - BZN|ES"""
"08.06.2021 19:00 - 08.06.2021 20:00,""30538"",""30404"""
"08.06.2021 20:00 - 08.06.2021 21:00,""30442"",""30326"""
"08.06.2021 21:00 - 08.06.2021 22:00,""30299"",""30067"""
"08.06.2021 22:00 - 08.06.2021 23:00,""29756"",""29570"""
"08.06.2021 23:00 - 09.06.2021 00:00,""27409"",""27426"""
"09.06.2021 00:00 - 09.06.2021 01:00,""26562"",""26687"""
"09.06.2021 01:00 - 09.06.2021 02:00,""25104"",""25395"""
"09.06.2021 02:00 - 09.06.2021 03:00,""23979"",""24270"""
"09.06.2021 03:00 - 09.06.2021 04:00,""23520"",""23710"""
"09.06.2021 04:00 - 09.06.2021 05:00,""23380"",""23564"""
"09.06.2021 05:00 - 09.06.2021 06:00,""23776"",""24010"""
"09.06.2021 06:00 - 09.06.2021 07:00,""25434"",""25541"""
"09.06.2021 07:00 - 09.06.2021 08:00,""27840"",""27849"""
"09.06.2021 08:00 - 09.06.2021 09:00,""29652"",""29550"""
"09.06.2021 09:00 - 09.06.2021 10:00,""30583"",""30521"""
"09.06.2021 10:00 - 09.06.2021 11:00,""31217"",""31238"""
"09.06.2021 11:00 - 09.06.2021 12:00,""31750"",""31859"""
"09.06.2021 12:00 - 09.06.2021 13:00,""32543"",""32585"""
"09.06.2021 13:00 - 09.06.2021 14:00,""32903"",""32963"""
"09.06.2021 14:00 - 09.06.2021 15:00,""32644"",""32777"""
"09.06.2021 15:00 - 09.06.2021 16:00,""31889"",""32048"""
"09.06.2021 16:00 - 09.06.2021 17:00,""31707"",""31782"""
"09.06.2021 17:00 - 09.06.2021 18:00,""31647"",""31633"""
"09.06.2021 18:00 - 09.06.2021 19:00,""31226"",""30886"""
"09.06.2021 19:00 - 09.06.2021 20:00,""30950"",""30785"""
"09.06.2021 20:00 - 09.06.2021 21:00,""30738"",""30634"""
"09.06.2021 21:00 - 09.06.2021 22:00,""30446"",""30390"""
"09.06.2021 22:00 - 09.06.2021 23:00,""29861"",""29996"""
"09.06.2021 23:00 - 10.06.2021 00:00,""27631"",""27760"""
"10.06.2021 00:00 - 10.06.2021 01:00,""26954"",""26924"""
"10.06.2021 01:00 - 10.06.2021 02:00,""25516"",""25443"""
"10.06.2021 02:00 - 10.06.2021 03:00,""24376"",""24492"""
"10.06.2021 03:00 - 10.06.2021 04:00,""23839"",""24011"""
"10.06.2021 04:00 - 10.06.2021 05:00,""23642"",""23903"""
"10.06.2021 05:00 - 10.06.2021 06:00,""24016"",""24255"""
"10.06.2021 06:00 - 10.06.2021 07:00,""25642"",""25965"""
"10.06.2021 07:00 - 10.06.2021 08:00,""27901"",""28246"""
"10.06.2021 08:00 - 10.06.2021 09:00,""29657"",""29924"""
"10.06.2021 09:00 - 10.06.2021 10:00,""30760"",""30905"""
"10.06.2021 10:00 - 10.06.2021 11:00,""31527"",""31452"""
"10.06.2021 11:00 - 10.06.2021 12:00,""32106"",""32057"""
"10.06.2021 12:00 - 10.06.2021 13:00,""32832"",""32619"""
"10.06.2021 13:00 - 10.06.2021 14:00,""33228"",""33174"""
"10.06.2021 14:00 - 10.06.2021 15:00,""33005"",""33299"""
"10.06.2021 15:00 - 10.06.2021 16:00,""32284"",""32718"""
"10.06.2021 16:00 - 10.06.2021 17:00,""32101"",""32448"""
"10.06.2021 17:00 - 10.06.2021 18:00,""31982"",""32346"""
"10.06.2021 18:00 - 10.06.2021 19:00,""31304"",""31503"""
"10.06.2021 19:00 - 10.06.2021 20:00,""31072"",""31288"""
"10.06.2021 20:00 - 10.06.2021 21:00,""30910"",""30921"""
"10.06.2021 21:00 - 10.06.2021 22:00,""30641"",""30629"""
"10.06.2021 22:00 - 10.06.2021 23:00,""30145"",""30164"""
"10.06.2021 23:00 - 11.06.2021 00:00,""27940"",""27951"""
"11.06.2021 00:00 - 11.06.2021 01:00,""27069"",""27070"""
"11.06.2021 01:00 - 11.06.2021 02:00,""25631"",""25754"""
"11.06.2021 02:00 - 11.06.2021 03:00,""24555"",""24604"""
"11.06.2021 03:00 - 11.06.2021 04:00,""24036"",""23971"""
"11.06.2021 04:00 - 11.06.2021 05:00,""23877"",""23749"""
"11.06.2021 05:00 - 11.06.2021 06:00,""24244"",""24113"""
"11.06.2021 06:00 - 11.06.2021 07:00,""25867"",""25724"""
"11.06.2021 07:00 - 11.06.2021 08:00,""28173"",""28123"""
"11.06.2021 08:00 - 11.06.2021 09:00,""29936"",""29965"""
"11.06.2021 09:00 - 11.06.2021 10:00,""30996"",""30968"""
"11.06.2021 10:00 - 11.06.2021 11:00,""31643"",""31631"""
"11.06.2021 11:00 - 11.06.2021 12:00,""32201"",""32298"""
"11.06.2021 12:00 - 11.06.2021 13:00,""32853"",""33003"""
"11.06.2021 13:00 - 11.06.2021 14:00,""33206"",""33237"""
"11.06.2021 14:00 - 11.06.2021 15:00,""32907"",""32955"""
"11.06.2021 15:00 - 11.06.2021 16:00,""32073"",""32108"""
"11.06.2021 16:00 - 11.06.2021 17:00,""31734"",""31720"""
"11.06.2021 17:00 - 11.06.2021 18:00,""31564"",""31406"""
"11.06.2021 18:00 - 11.06.2021 19:00,""30919"",""30664"""
"11.06.2021 19:00 - 11.06.2021 20:00,""30578"",""30322"""
"11.06.2021 20:00 - 11.06.2021 21:00,""29968"",""29783"""
"11.06.2021 21:00 - 11.06.2021 22:00,""29699"",""29558"""
"11.06.2021 22:00 - 11.06.2021 23:00,""29405"",""28893"""
"11.06.2021 23:00 - 12.06.2021 00:00,""27510"",""27044"""
"12.06.2021 00:00 - 12.06.2021 01:00,""26369"",""26391"""
"12.06.2021 01:00 - 12.06.2021 02:00,""25008"",""25130"""
"12.06.2021 02:00 - 12.06.2021 03:00,""23783"",""24039"""
"12.06.2021 03:00 - 12.06.2021 04:00,""23065"",""23268"""
"12.06.2021 04:00 - 12.06.2021 05:00,""22675"",""22976"""
"12.06.2021 05:00 - 12.06.2021 06:00,""22431"",""22719"""
"12.06.2021 06:00 - 12.06.2021 07:00,""22363"",""22780"""
"12.06.2021 07:00 - 12.06.2021 08:00,""22775"",""23292"""
"12.06.2021 08:00 - 12.06.2021 09:00,""24456"",""25110"""
"12.06.2021 09:00 - 12.06.2021 10:00,""26210"",""27102"""
"12.06.2021 10:00 - 12.06.2021 11:00,""27649"",""28355"""
"12.06.2021 11:00 - 12.06.2021 12:00,""28390"",""28812"""
"12.06.2021 12:00 - 12.06.2021 13:00,""28807"",""29232"""
"12.06.2021 13:00 - 12.06.2021 14:00,""29196"",""29525"""
"12.06.2021 14:00 - 12.06.2021 15:00,""29033"",""28937"""
"12.06.2021 15:00 - 12.06.2021 16:00,""27873"",""27943"""
"12.06.2021 16:00 - 12.06.2021 17:00,""27078"",""27390"""
"12.06.2021 17:00 - 12.06.2021 18:00,""26656"",""27152"""
"12.06.2021 18:00 - 12.06.2021 19:00,""26313"",""27011"""
"12.06.2021 19:00 - 12.06.2021 20:00,""26349"",""27218"""
"12.06.2021 20:00 - 12.06.2021 21:00,""26413"",""27376"""
"12.06.2021 21:00 - 12.06.2021 22:00,""26867"",""27626"""
"12.06.2021 22:00 - 12.06.2021 23:00,""27085"",""27426"""
"12.06.2021 23:00 - 13.06.2021 00:00,""25506"",""25763"""
"13.06.2021 00:00 - 13.06.2021 01:00,""24464"",""24444"""
"13.06.2021 01:00 - 13.06.2021 02:00,""23164"",""22926"""
"13.06.2021 02:00 - 13.06.2021 03:00,""22172"",""21971"""
"13.06.2021 03:00 - 13.06.2021 04:00,""21438"",""21368"""
"13.06.2021 04:00 - 13.06.2021 05:00,""21094"",""20931"""
"13.06.2021 05:00 - 13.06.2021 06:00,""20929"",""20786"""
"13.06.2021 06:00 - 13.06.2021 07:00,""20786"",""20840"""
"13.06.2021 07:00 - 13.06.2021 08:00,""20674"",""20784"""
"13.06.2021 08:00 - 13.06.2021 09:00,""21815"",""21946"""
"13.06.2021 09:00 - 13.06.2021 10:00,""23421"",""23474"""
"13.06.2021 10:00 - 13.06.2021 11:00,""25018"",""24924"""
"13.06.2021 11:00 - 13.06.2021 12:00,""25920"",""25851"""
"13.06.2021 12:00 - 13.06.2021 13:00,""26743"",""26492"""
"13.06.2021 13:00 - 13.06.2021 14:00,""27290"",""27088"""
"13.06.2021 14:00 - 13.06.2021 15:00,""27597"",""27242"""
"13.06.2021 15:00 - 13.06.2021 16:00,""26593"",""26134"""
"13.06.2021 16:00 - 13.06.2021 17:00,""25876"",""25536"""
"13.06.2021 17:00 - 13.06.2021 18:00,""25621"",""25418"""
"13.06.2021 18:00 - 13.06.2021 19:00,""25650"",""25666"""
"13.06.2021 19:00 - 13.06.2021 20:00,""26155"",""26048"""
"13.06.2021 20:00 - 13.06.2021 21:00,""26704"",""26518"""
"13.06.2021 21:00 - 13.06.2021 22:00,""27348"",""27559"""
"13.06.2021 22:00 - 13.06.2021 23:00,""27877"",""28065"""
"13.06.2021 23:00 - 14.06.2021 00:00,""26340"",""26453"""
"14.06.2021 00:00 - 14.06.2021 01:00,""25033"",""24750"""
"14.06.2021 01:00 - 14.06.2021 02:00,""23618"",""23477"""
"14.06.2021 02:00 - 14.06.2021 03:00,""22701"",""22616"""
"14.06.2021 03:00 - 14.06.2021 04:00,""22269"",""22274"""
"14.06.2021 04:00 - 14.06.2021 05:00,""22210"",""22188"""
"14.06.2021 05:00 - 14.06.2021 06:00,""22804"",""22851"""
"14.06.2021 06:00 - 14.06.2021 07:00,""25070"",""25205"""
"14.06.2021 07:00 - 14.06.2021 08:00,""27672"",""27754"""
"14.06.2021 08:00 - 14.06.2021 09:00,""30017"",""29645"""
"14.06.2021 09:00 - 14.06.2021 10:00,""31528"",""31121"""
"14.06.2021 10:00 - 14.06.2021 11:00,""32400"",""32101"""
"14.06.2021 11:00 - 14.06.2021 12:00,""32963"",""32904"""
"14.06.2021 12:00 - 14.06.2021 13:00,""33819"",""33758"""
"14.06.2021 13:00 - 14.06.2021 14:00,""34216"",""34235"""
"14.06.2021 14:00 - 14.06.2021 15:00,""33994"",""34191"""
"14.06.2021 15:00 - 14.06.2021 16:00,""33312"",""33571"""
"14.06.2021 16:00 - 14.06.2021 17:00,""33166"",""33408"""
"14.06.2021 17:00 - 14.06.2021 18:00,""33163"",""33221"""
"14.06.2021 18:00 - 14.06.2021 19:00,""32657"",""32268"""
"14.06.2021 19:00 - 14.06.2021 20:00,""32322"",""32057"""
"14.06.2021 20:00 - 14.06.2021 21:00,""31964"",""32017"""
"14.06.2021 21:00 - 14.06.2021 22:00,""31732"",""31517"""
"14.06.2021 22:00 - 14.06.2021 23:00,""30786"",""30749"""
"14.06.2021 23:00 - 15.06.2021 00:00,""28501"",""28418"""
"15.06.2021 00:00 - 15.06.2021 01:00,""27201"",""27309"""
"15.06.2021 01:00 - 15.06.2021 02:00,""25831"",""25997"""
"15.06.2021 02:00 - 15.06.2021 03:00,""24795"",""24877"""
"15.06.2021 03:00 - 15.06.2021 04:00,""24339"",""24338"""
"15.06.2021 04:00 - 15.06.2021 05:00,""24111"",""24157"""
"15.06.2021 05:00 - 15.06.2021 06:00,""24490"",""24564"""
"15.06.2021 06:00 - 15.06.2021 07:00,""26317"",""26409"""
"15.06.2021 07:00 - 15.06.2021 08:00,""28579"",""28928"""
"15.06.2021 08:00 - 15.06.2021 09:00,""30497"",""30870"""
"15.06.2021 09:00 - 15.06.2021 10:00,""31781"",""32259"""
"15.06.2021 10:00 - 15.06.2021 11:00,""32637"",""33060"""
"15.06.2021 11:00 - 15.06.2021 12:00,""33291"",""33550"""
"15.06.2021 12:00 - 15.06.2021 13:00,""34151"",""34237"""
"15.06.2021 13:00 - 15.06.2021 14:00,""34561"",""34599"""
"15.06.2021 14:00 - 15.06.2021 15:00,""34358"",""34325"""
"15.06.2021 15:00 - 15.06.2021 16:00,""33677"",""33707"""
"15.06.2021 16:00 - 15.06.2021 17:00,""33512"",""33591"""
"15.06.2021 17:00 - 15.06.2021 18:00,""33358"",""33240"""
"15.06.2021 18:00 - 15.06.2021 19:00,""32550"",""32645"""
"15.06.2021 19:00 - 15.06.2021 20:00,""32272"",""32180"""
"15.06.2021 20:00 - 15.06.2021 21:00,""32047"",""31888"""
"15.06.2021 21:00 - 15.06.2021 22:00,""31479"",""31555"""
"15.06.2021 22:00 - 15.06.2021 23:00,""30793"",""30702"""
"15.06.2021 23:00 - 16.06.2021 00:00,""28507"",""28504"""
"16.06.2021 00:00 - 16.06.2021 01:00,""27441"",""27513"""
"16.06.2021 01:00 - 16.06.2021 02:00,""26126"",""26039"""
"16.06.2021 02:00 - 16.06.2021 03:00,""24996"",""25081"""
"16.06.2021 03:00 - 16.06.2021 04:00,""24479"",""24481"""
"16.06.2021 04:00 - 16.06.2021 05:00,""24286"",""24306"""
"16.06.2021 05:00 - 16.06.2021 06:00,""24693"",""24759"""
"16.06.2021 06:00 - 16.06.2021 07:00,""26503"",""26704"""
"16.06.2021 07:00 - 16.06.2021 08:00,""28952"",""29138"""
"16.06.2021 08:00 - 16.06.2021 09:00,""30885"",""30982"""
"16.06.2021 09:00 - 16.06.2021 10:00,""32091"",""32144"""
"16.06.2021 10:00 - 16.06.2021 11:00,""32770"",""32805"""
"16.06.2021 11:00 - 16.06.2021 12:00,""33300"",""33276"""
"16.06.2021 12:00 - 16.06.2021 13:00,""33999"",""33788"""
"16.06.2021 13:00 - 16.06.2021 14:00,""34356"",""34052"""
"16.06.2021 14:00 - 16.06.2021 15:00,""34000"",""33814"""
"16.06.2021 15:00 - 16.06.2021 16:00,""33307"",""33142"""
"16.06.2021 16:00 - 16.06.2021 17:00,""33085"",""32967"""
"16.06.2021 17:00 - 16.06.2021 18:00,""32883"",""32699"""
"16.06.2021 18:00 - 16.06.2021 19:00,""32293"",""31884"""
"16.06.2021 19:00 - 16.06.2021 20:00,""31969"",""31428"""
"16.06.2021 20:00 - 16.06.2021 21:00,""31608"",""31200"""
"16.06.2021 21:00 - 16.06.2021 22:00,""31254"",""30734"""
"16.06.2021 22:00 - 16.06.2021 23:00,""30441"",""29998"""
"16.06.2021 23:00 - 17.06.2021 00:00,""28230"",""27671"""
"17.06.2021 00:00 - 17.06.2021 01:00,""26906"",""27046"""
"17.06.2021 01:00 - 17.06.2021 02:00,""25566"",""25700"""
"17.06.2021 02:00 - 17.06.2021 03:00,""24607"",""24666"""
"17.06.2021 03:00 - 17.06.2021 04:00,""24103"",""24172"""
"17.06.2021 04:00 - 17.06.2021 05:00,""23926"",""23978"""
"17.06.2021 05:00 - 17.06.2021 06:00,""24318"",""24406"""
"17.06.2021 06:00 - 17.06.2021 07:00,""26179"",""26084"""
"17.06.2021 07:00 - 17.06.2021 08:00,""28483"",""28420"""
"17.06.2021 08:00 - 17.06.2021 09:00,""30215"",""30353"""
"17.06.2021 09:00 - 17.06.2021 10:00,""31313"",""31414"""
"17.06.2021 10:00 - 17.06.2021 11:00,""31673"",""31857"""
"17.06.2021 11:00 - 17.06.2021 12:00,""31962"",""32263"""
"17.06.2021 12:00 - 17.06.2021 13:00,""32379"",""32674"""
"17.06.2021 13:00 - 17.06.2021 14:00,""32482"",""32564"""
"17.06.2021 14:00 - 17.06.2021 15:00,""32020"",""31768"""
"17.06.2021 15:00 - 17.06.2021 16:00,""31228"",""31110"""
"17.06.2021 16:00 - 17.06.2021 17:00,""31029"",""30589"""
"17.06.2021 17:00 - 17.06.2021 18:00,""30849"",""30445"""
"17.06.2021 18:00 - 17.06.2021 19:00,""30159"",""30027"""
"17.06.2021 19:00 - 17.06.2021 20:00,""29931"",""29874"""
"17.06.2021 20:00 - 17.06.2021 21:00,""29889"",""30014"""
"17.06.2021 21:00 - 17.06.2021 22:00,""29693"",""29893"""
"17.06.2021 22:00 - 17.06.2021 23:00,""29002"",""29384"""
"17.06.2021 23:00 - 18.06.2021 00:00,""26975"",""27133"""
"18.06.2021 00:00 - 18.06.2021 01:00,""26172"",""26258"""
"18.06.2021 01:00 - 18.06.2021 02:00,""24931"",""24968"""
"18.06.2021 02:00 - 18.06.2021 03:00,""23989"",""23932"""
"18.06.2021 03:00 - 18.06.2021 04:00,""23510"",""23494"""
"18.06.2021 04:00 - 18.06.2021 05:00,""23349"",""23291"""
"18.06.2021 05:00 - 18.06.2021 06:00,""23835"",""23795"""
"18.06.2021 06:00 - 18.06.2021 07:00,""25540"",""25596"""
"18.06.2021 07:00 - 18.06.2021 08:00,""27868"",""28089"""
"18.06.2021 08:00 - 18.06.2021 09:00,""29726"",""29917"""
"18.06.2021 09:00 - 18.06.2021 10:00,""30727"",""30885"""
"18.06.2021 10:00 - 18.06.2021 11:00,""31223"",""31402"""
"18.06.2021 11:00 - 18.06.2021 12:00,""31625"",""31728"""
"18.06.2021 12:00 - 18.06.2021 13:00,""31930"",""32251"""
"18.06.2021 13:00 - 18.06.2021 14:00,""31922"",""32295"""
"18.06.2021 14:00 - 18.06.2021 15:00,""31141"",""31894"""
"18.06.2021 15:00 - 18.06.2021 16:00,""30244"",""30858"""
"18.06.2021 16:00 - 18.06.2021 17:00,""29819"",""30315"""
"18.06.2021 17:00 - 18.06.2021 18:00,""29552"",""29987"""
"18.06.2021 18:00 - 18.06.2021 19:00,""29094"",""29400"""
"18.06.2021 19:00 - 18.06.2021 20:00,""28894"",""29405"""
"18.06.2021 20:00 - 18.06.2021 21:00,""28739"",""29172"""
"18.06.2021 21:00 - 18.06.2021 22:00,""28680"",""28947"""
"18.06.2021 22:00 - 18.06.2021 23:00,""28364"",""28588"""
"18.06.2021 23:00 - 19.06.2021 00:00,""26459"",""26671"""
"19.06.2021 00:00 - 19.06.2021 01:00,""25708"",""26161"""
"19.06.2021 01:00 - 19.06.2021 02:00,""24431"",""24754"""
"19.06.2021 02:00 - 19.06.2021 03:00,""23294"",""23597"""
"19.06.2021 03:00 - 19.06.2021 04:00,""22661"",""22891"""
"19.06.2021 04:00 - 19.06.2021 05:00,""22334"",""22527"""
"19.06.2021 05:00 - 19.06.2021 06:00,""22209"",""22264"""
"19.06.2021 06:00 - 19.06.2021 07:00,""22332"",""22473"""
"19.06.2021 07:00 - 19.06.2021 08:00,""22906"",""23023"""
"19.06.2021 08:00 - 19.06.2021 09:00,""24532"",""24553"""
"19.06.2021 09:00 - 19.06.2021 10:00,""26234"",""26500"""
"19.06.2021 10:00 - 19.06.2021 11:00,""27427"",""27888"""
"19.06.2021 11:00 - 19.06.2021 12:00,""28004"",""28147"""
"19.06.2021 12:00 - 19.06.2021 13:00,""28131"",""28226"""
"19.06.2021 13:00 - 19.06.2021 14:00,""28359"",""28369"""
"19.06.2021 14:00 - 19.06.2021 15:00,""27967"",""27961"""
"19.06.2021 15:00 - 19.06.2021 16:00,""26717"",""26638"""
"19.06.2021 16:00 - 19.06.2021 17:00,""25905"",""25783"""
"19.06.2021 17:00 - 19.06.2021 18:00,""25488"",""25643"""
"19.06.2021 18:00 - 19.06.2021 19:00,""25315"",""25521"""
"19.06.2021 19:00 - 19.06.2021 20:00,""25630"",""25871"""
"19.06.2021 20:00 - 19.06.2021 21:00,""25963"",""26310"""
"19.06.2021 21:00 - 19.06.2021 22:00,""26424"",""26782"""
"19.06.2021 22:00 - 19.06.2021 23:00,""26631"",""26597"""
"19.06.2021 23:00 - 20.06.2021 00:00,""24939"",""25115"""
"20.06.2021 00:00 - 20.06.2021 01:00,""23792"",""23702"""
"20.06.2021 01:00 - 20.06.2021 02:00,""22399"",""22281"""
"20.06.2021 02:00 - 20.06.2021 03:00,""21408"",""21267"""
"20.06.2021 03:00 - 20.06.2021 04:00,""20780"",""20655"""
"20.06.2021 04:00 - 20.06.2021 05:00,""20395"",""20295"""
"20.06.2021 05:00 - 20.06.2021 06:00,""20274"",""20169"""
"20.06.2021 06:00 - 20.06.2021 07:00,""20321"",""20077"""
"20.06.2021 07:00 - 20.06.2021 08:00,""20313"",""19984"""
"20.06.2021 08:00 - 20.06.2021 09:00,""21190"",""21181"""
"20.06.2021 09:00 - 20.06.2021 10:00,""22631"",""22779"""
"20.06.2021 10:00 - 20.06.2021 11:00,""24036"",""24157"""
"20.06.2021 11:00 - 20.06.2021 12:00,""24765"",""24927"""
"20.06.2021 12:00 - 20.06.2021 13:00,""25237"",""25253"""
"20.06.2021 13:00 - 20.06.2021 14:00,""25671"",""25742"""
"20.06.2021 14:00 - 20.06.2021 15:00,""25733"",""25615"""
"20.06.2021 15:00 - 20.06.2021 16:00,""24480"",""24234"""
"20.06.2021 16:00 - 20.06.2021 17:00,""23673"",""23271"""
"20.06.2021 17:00 - 20.06.2021 18:00,""23427"",""23403"""
"20.06.2021 18:00 - 20.06.2021 19:00,""23561"",""23863"""
"20.06.2021 19:00 - 20.06.2021 20:00,""24111"",""24470"""
"20.06.2021 20:00 - 20.06.2021 21:00,""24966"",""25075"""
"20.06.2021 21:00 - 20.06.2021 22:00,""25965"",""26177"""
"20.06.2021 22:00 - 20.06.2021 23:00,""26469"",""26857"""
"20.06.2021 23:00 - 21.06.2021 00:00,""24946"",""25107"""
"21.06.2021 00:00 - 21.06.2021 01:00,""23735"",""23698"""
"21.06.2021 01:00 - 21.06.2021 02:00,""22450"",""22380"""
"21.06.2021 02:00 - 21.06.2021 03:00,""21617"",""21584"""
"21.06.2021 03:00 - 21.06.2021 04:00,""21249"",""21270"""
"21.06.2021 04:00 - 21.06.2021 05:00,""21202"",""21207"""
"21.06.2021 05:00 - 21.06.2021 06:00,""21886"",""21914"""
"21.06.2021 06:00 - 21.06.2021 07:00,""24094"",""24142"""
"21.06.2021 07:00 - 21.06.2021 08:00,""26740"",""26632"""
"21.06.2021 08:00 - 21.06.2021 09:00,""28965"",""28639"""
"21.06.2021 09:00 - 21.06.2021 10:00,""30244"",""29631"""
"21.06.2021 10:00 - 21.06.2021 11:00,""30935"",""30103"""
"21.06.2021 11:00 - 21.06.2021 12:00,""31323"",""30648"""
"21.06.2021 12:00 - 21.06.2021 13:00,""31676"",""31240"""
"21.06.2021 13:00 - 21.06.2021 14:00,""31820"",""31543"""
"21.06.2021 14:00 - 21.06.2021 15:00,""31291"",""31260"""
"21.06.2021 15:00 - 21.06.2021 16:00,""30386"",""30387"""
"21.06.2021 16:00 - 21.06.2021 17:00,""30050"",""30259"""
"21.06.2021 17:00 - 21.06.2021 18:00,""30155"",""30303"""
"21.06.2021 18:00 - 21.06.2021 19:00,""29892"",""29932"""
"21.06.2021 19:00 - 21.06.2021 20:00,""29964"",""29502"""
"21.06.2021 20:00 - 21.06.2021 21:00,""30019"",""29336"""
"21.06.2021 21:00 - 21.06.2021 22:00,""30011"",""29220"""
"21.06.2021 22:00 - 21.06.2021 23:00,""29289"",""28713"""
"21.06.2021 23:00 - 22.06.2021 00:00,""27034"",""26672"""
"22.06.2021 00:00 - 22.06.2021 01:00,""25478"",""25813"""
"22.06.2021 01:00 - 22.06.2021 02:00,""24142"",""24583"""
"22.06.2021 02:00 - 22.06.2021 03:00,""23269"",""23629"""
"22.06.2021 03:00 - 22.06.2021 04:00,""22890"",""23034"""
"22.06.2021 04:00 - 22.06.2021 05:00,""22764"",""22864"""
"22.06.2021 05:00 - 22.06.2021 06:00,""23230"",""23254"""
"22.06.2021 06:00 - 22.06.2021 07:00,""25018"",""25234"""
"22.06.2021 07:00 - 22.06.2021 08:00,""27402"",""27531"""
"22.06.2021 08:00 - 22.06.2021 09:00,""29239"",""29335"""
"22.06.2021 09:00 - 22.06.2021 10:00,""30213"",""30292"""
"22.06.2021 10:00 - 22.06.2021 11:00,""30703"",""30701"""
"22.06.2021 11:00 - 22.06.2021 12:00,""31022"",""31310"""
"22.06.2021 12:00 - 22.06.2021 13:00,""31380"",""31766"""
"22.06.2021 13:00 - 22.06.2021 14:00,""31543"",""31746"""
"22.06.2021 14:00 - 22.06.2021 15:00,""31017"",""31343"""
"22.06.2021 15:00 - 22.06.2021 16:00,""30167"",""30308"""
"22.06.2021 16:00 - 22.06.2021 17:00,""29914"",""30092"""
"22.06.2021 17:00 - 22.06.2021 18:00,""29897"",""29986"""
"22.06.2021 18:00 - 22.06.2021 19:00,""29564"",""29499"""
"22.06.2021 19:00 - 22.06.2021 20:00,""29344"",""29209"""
"22.06.2021 20:00 - 22.06.2021 21:00,""29373"",""29387"""
"22.06.2021 21:00 - 22.06.2021 22:00,""29336"",""29399"""
"22.06.2021 22:00 - 22.06.2021 23:00,""28805"",""28933"""
"22.06.2021 23:00 - 23.06.2021 00:00,""26594"",""26748"""
"23.06.2021 00:00 - 23.06.2021 01:00,""25820"",""26054"""
"23.06.2021 01:00 - 23.06.2021 02:00,""24515"",""24835"""
"23.06.2021 02:00 - 23.06.2021 03:00,""23529"",""23852"""
"23.06.2021 03:00 - 23.06.2021 04:00,""23041"",""23417"""
"23.06.2021 04:00 - 23.06.2021 05:00,""22891"",""23189"""
"23.06.2021 05:00 - 23.06.2021 06:00,""23333"",""23561"""
"23.06.2021 06:00 - 23.06.2021 07:00,""25131"",""25376"""
"23.06.2021 07:00 - 23.06.2021 08:00,""27425"",""27437"""
"23.06.2021 08:00 - 23.06.2021 09:00,""29107"",""28872"""
"23.06.2021 09:00 - 23.06.2021 10:00,""30041"",""29677"""
"23.06.2021 10:00 - 23.06.2021 11:00,""30456"",""30346"""
"23.06.2021 11:00 - 23.06.2021 12:00,""30828"",""30612"""
"23.06.2021 12:00 - 23.06.2021 13:00,""31189"",""31151"""
"23.06.2021 13:00 - 23.06.2021 14:00,""31247"",""31350"""
"23.06.2021 14:00 - 23.06.2021 15:00,""30702"",""30773"""
"23.06.2021 15:00 - 23.06.2021 16:00,""29801"",""29670"""
"23.06.2021 16:00 - 23.06.2021 17:00,""29451"",""29209"""
"23.06.2021 17:00 - 23.06.2021 18:00,""29366"",""29096"""
"23.06.2021 18:00 - 23.06.2021 19:00,""28906"",""28726"""
"23.06.2021 19:00 - 23.06.2021 20:00,""28670"",""28386"""
"23.06.2021 20:00 - 23.06.2021 21:00,""28782"",""28099"""
"23.06.2021 21:00 - 23.06.2021 22:00,""28704"",""28041"""
"23.06.2021 22:00 - 23.06.2021 23:00,""28274"",""27531"""
"23.06.2021 23:00 - 24.06.2021 00:00,""26166"",""25651"""
"24.06.2021 00:00 - 24.06.2021 01:00,""25183"",""25194"""
"24.06.2021 01:00 - 24.06.2021 02:00,""24376"",""24118"""
"24.06.2021 02:00 - 24.06.2021 03:00,""23262"",""23085"""
"24.06.2021 03:00 - 24.06.2021 04:00,""22664"",""22520"""
"24.06.2021 04:00 - 24.06.2021 05:00,""22384"",""22173"""
"24.06.2021 05:00 - 24.06.2021 06:00,""22628"",""22437"""
"24.06.2021 06:00 - 24.06.2021 07:00,""23752"",""23547"""
"24.06.2021 07:00 - 24.06.2021 08:00,""24926"",""25048"""
"24.06.2021 08:00 - 24.06.2021 09:00,""25912"",""26129"""
"24.06.2021 09:00 - 24.06.2021 10:00,""26947"",""27285"""
"24.06.2021 10:00 - 24.06.2021 11:00,""27750"",""28041"""
"24.06.2021 11:00 - 24.06.2021 12:00,""28225"",""28475"""
"24.06.2021 12:00 - 24.06.2021 13:00,""28730"",""28999"""
"24.06.2021 13:00 - 24.06.2021 14:00,""29009"",""29407"""
"24.06.2021 14:00 - 24.06.2021 15:00,""28771"",""29322"""
"24.06.2021 15:00 - 24.06.2021 16:00,""27764"",""28423"""
"24.06.2021 16:00 - 24.06.2021 17:00,""27323"",""28034"""
"24.06.2021 17:00 - 24.06.2021 18:00,""27206"",""27872"""
"24.06.2021 18:00 - 24.06.2021 19:00,""27046"",""27603"""
"24.06.2021 19:00 - 24.06.2021 20:00,""27112"",""27708"""
"24.06.2021 20:00 - 24.06.2021 21:00,""27308"",""27577"""
"24.06.2021 21:00 - 24.06.2021 22:00,""27731"",""27734"""
