Date;Year;Month;Area;Area.Type;Variable;Variable.Type;Generation (GWh);YoY change (%);YoY change (GWh);Cumul. Generation (GWh);Cumul. YoY change (%);Cumul. YoY change (GWh);Demand Flag
août-20;2020;8;Spain;EU Country;Other renewables;Renewables;72;4;2;588;1;6;
août-20;2020;8;Spain;EU Country;Solar;Renewables;2602;41;752;14754;37;3960;
août-20;2020;8;Spain;EU Country;Wind;Renewables;3447;29;770;32350;-1;-333;
août-20;2020;8;Spain;EU Country;Nuclear;Nuclear;5166;2;80;36476;-6;-2125;
août-20;2020;8;Spain;EU Country;Waste;Waste;193;-15;-34;1492;-12;-205;
août-20;2020;8;Sweden;EU Country;Demand;Demand;9250;0;6;87177;-2;-2127;
août-20;2020;8;Sweden;EU Country;Production;Production;10024;-3;-267;102579;-2;-1692;
août-20;2020;8;Sweden;EU Country;Net imports;Net imports;-1067;-22;301;-17693;-1;215;
août-20;2020;8;Sweden;EU Country;Statistical difference;Statistical difference;293;-9;-28;2291;-22;-650;
août-20;2020;8;Sweden;EU Country;Bioenergy;Renewables;344;2;6;4394;-28;-1682;
août-20;2020;8;Sweden;EU Country;Hydro;Renewables;5982;56;2144;48678;14;6121;
août-20;2020;8;Sweden;EU Country;Wind;Renewables;1152;-3;-37;17335;39;4899;
août-20;2020;8;Sweden;EU Country;Nuclear;Nuclear;2546;-48;-2379;32173;-26;-11030;
sept-20;2020;9;Austria;EU Country;Demand;Demand;4864;0;12;44621;-4;-2068;
sept-20;2020;9;Austria;EU Country;Production;Production;4377;9;374;40440;-5;-2033;
sept-20;2020;9;Austria;EU Country;Net imports;Net imports;76;-87;-519;1397;-26;-480;
sept-20;2020;9;Austria;EU Country;Statistical difference;Statistical difference;411;62;157;2784;19;446;
sept-20;2020;9;Austria;EU Country;Gas;Fossil;384;-57;-507;5518;-11;-688;
sept-20;2020;9;Austria;EU Country;Hard Coal;Fossil;0;-100;-27;332;-63;-561;
sept-20;2020;9;Austria;EU Country;Other fossil;Fossil;16;0;0;145;0;1;
sept-20;2020;9;Austria;EU Country;Bioenergy;Renewables;133;-18;-30;1296;-26;-443;
sept-20;2020;9;Austria;EU Country;Hydro;Renewables;3218;42;957;26248;1;369;
sept-20;2020;9;Austria;EU Country;Other renewables;Renewables;0;0;0;0;0;0;
sept-20;2020;9;Austria;EU Country;Solar;Renewables;91;-34;-46;823;-30;-346;
sept-20;2020;9;Austria;EU Country;Wind;Renewables;463;6;27;5421;-6;-367;
sept-20;2020;9;Austria;EU Country;Waste;Waste;72;0;0;658;0;2;
sept-20;2020;9;Belgium;EU Country;Demand;Demand;6534;-2;-133;59765;-5;-3230;
sept-20;2020;9;Belgium;EU Country;Production;Production;6503;-18;-1425;60665;-6;-3536;
sept-20;2020;9;Belgium;EU Country;Net imports;Net imports;160;-113;1401;-297;-68;627;
sept-20;2020;9;Belgium;EU Country;Statistical difference;Statistical difference;-129;561;-110;-604;114;-321;
sept-20;2020;9;Belgium;EU Country;Gas;Fossil;2002;4;83;17801;7;1152;
sept-20;2020;9;Belgium;EU Country;Other fossil;Fossil;427;1;6;3789;-7;-305;
sept-20;2020;9;Belgium;EU Country;Bioenergy;Renewables;201;-12;-28;1898;12;198;
sept-20;2020;9;Belgium;EU Country;Hydro;Renewables;3;63;1;109;1;1;
sept-20;2020;9;Belgium;EU Country;Solar;Renewables;397;10;37;3888;24;744;
sept-20;2020;9;Belgium;EU Country;Wind;Renewables;720;-2;-16;7731;35;1999;
sept-20;2020;9;Belgium;EU Country;Nuclear;Nuclear;2590;-37;-1515;23954;-23;-7343;
sept-20;2020;9;Belgium;EU Country;Waste;Waste;162;4;7;1495;1;18;
sept-20;2020;9;Bulgaria;EU Country;Demand;Demand;2635;-3;-92;26778;-4;-1083;
sept-20;2020;9;Bulgaria;EU Country;Production;Production;3011;-7;-221;29850;-8;-2562;
sept-20;2020;9;Bulgaria;EU Country;Net imports;Net imports;-350;-28;138;-2869;-34;1479;
sept-20;2020;9;Bulgaria;EU Country;Statistical difference;Statistical difference;-26;54;-9;-203;0;1;
sept-20;2020;9;Bulgaria;EU Country;Gas;Fossil;124;8;9;1527;-5;-74;
sept-20;2020;9;Bulgaria;EU Country;Hard Coal;Fossil;40;-3;-1;346;-13;-52;
sept-20;2020;9;Bulgaria;EU Country;Lignite;Fossil;1167;-20;-283;10531;-21;-2803;
sept-20;2020;9;Bulgaria;EU Country;Bioenergy;Renewables;21;9;2;193;8;15;
sept-20;2020;9;Bulgaria;EU Country;Hydro;Renewables;157;22;28;2366;-1;-28;
sept-20;2020;9;Bulgaria;EU Country;Solar;Renewables;146;10;13;1216;9;100;
sept-20;2020;9;Bulgaria;EU Country;Wind;Renewables;93;11;9;1072;19;168;
sept-20;2020;9;Bulgaria;EU Country;Nuclear;Nuclear;1261;0;1;12571;1;108;
sept-20;2020;9;Bulgaria;EU Country;Waste;Waste;3;20;1;28;26;6;
sept-20;2020;9;Croatia;EU Country;Demand;Demand;1337;-4;-62;12497;-8;-1020;
sept-20;2020;9;Croatia;EU Country;Production;Production;863;24;165;7837;-1;-46;
sept-20;2020;9;Croatia;EU Country;Net imports;Net imports;465;-34;-243;4592;-17;-911;
sept-20;2020;9;Croatia;EU Country;Statistical difference;Statistical difference;9;-231;16;68;-48;-63;
sept-20;2020;9;Croatia;EU Country;Gas;Fossil;259;27;54;2045;45;639;
sept-20;2020;9;Croatia;EU Country;Hard Coal;Fossil;112;5;6;741;-36;-420;
sept-20;2020;9;Croatia;EU Country;Other fossil;Fossil;0;;0;13;-67;-26;
sept-20;2020;9;Croatia;EU Country;Bioenergy;Renewables;38;4;1;364;22;66;
sept-20;2020;9;Croatia;EU Country;Hydro;Renewables;267;24;52;2985;-16;-562;
sept-20;2020;9;Croatia;EU Country;Other renewables;Renewables;39;6;2;343;3;9;
sept-20;2020;9;Croatia;EU Country;Solar;Renewables;8;26;2;69;20;11;
sept-20;2020;9;Croatia;EU Country;Wind;Renewables;138;50;46;1261;21;221;
sept-20;2020;9;Croatia;EU Country;Waste;Waste;2;234;1;16;2366;15;
sept-20;2020;9;Cyprus;EU Country;Demand;Demand;431;2;9;4285;3;127;
sept-20;2020;9;Cyprus;EU Country;Production;Production;477;5;24;4474;-6;-287;
sept-20;2020;9;Cyprus;EU Country;Net imports;Net imports;0;;0;0;;0;
sept-20;2020;9;Cyprus;EU Country;Statistical difference;Statistical difference;-46;48;-15;-189;-69;413;
sept-20;2020;9;Cyprus;EU Country;Other fossil;Fossil;461;5;23;4223;-7;-311;
sept-20;2020;9;Cyprus;EU Country;Wind;Renewables;16;5;1;251;11;24;
sept-20;2020;9;Czech Republic;EU Country;Demand;Demand;5011;-2;-102;46915;-4;-2106;
sept-20;2020;9;Czech Republic;EU Country;Production;Production;6095;-5;-339;54187;-7;-3882;
sept-20;2020;9;Czech Republic;EU Country;Net imports;Net imports;-1020;-19;237;-6657;-22;1883;
sept-20;2020;9;Czech Republic;EU Country;Statistical difference;Statistical difference;-64;0;0;-615;21;-108;
sept-20;2020;9;Czech Republic;EU Country;Gas;Fossil;102;-82;-469;4020;5;185;
sept-20;2020;9;Czech Republic;EU Country;Hard Coal;Fossil;137;5;7;1093;-23;-323;
sept-20;2020;9;Czech Republic;EU Country;Lignite;Fossil;2079;-19;-483;18425;-21;-4837;
sept-20;2020;9;Czech Republic;EU Country;Other fossil;Fossil;239;25;47;2286;27;488;
sept-20;2020;9;Czech Republic;EU Country;Bioenergy;Renewables;231;40;66;1653;15;216;
sept-20;2020;9;Czech Republic;EU Country;Hydro;Renewables;151;46;48;1463;-5;-76;
sept-20;2020;9;Czech Republic;EU Country;Other renewables;Renewables;194;1;2;1773;1;15;
sept-20;2020;9;Czech Republic;EU Country;Solar;Renewables;222;2;5;1971;-1;-18;
sept-20;2020;9;Czech Republic;EU Country;Wind;Renewables;36;-20;-9;489;1;5;
sept-20;2020;9;Czech Republic;EU Country;Nuclear;Nuclear;2692;20;453;20870;2;459;
sept-20;2020;9;Czech Republic;EU Country;Waste;Waste;11;-27;-4;143;3;4;
sept-20;2020;9;Denmark;EU Country;Demand;Demand;2673;2;42;25087;2;493;
sept-20;2020;9;Denmark;EU Country;Production;Production;1798;-13;-273;20630;0;57;
sept-20;2020;9;Denmark;EU Country;Net imports;Net imports;900;39;250;4940;8;345;
sept-20;2020;9;Denmark;EU Country;Statistical difference;Statistical difference;-25;-72;65;-483;-16;91;
sept-20;2020;9;Denmark;EU Country;Gas;Fossil;109;-31;-48;1242;-33;-600;
sept-20;2020;9;Denmark;EU Country;Hard Coal;Fossil;174;40;50;2850;2;65;
sept-20;2020;9;Denmark;EU Country;Other fossil;Fossil;18;-29;-8;176;-15;-30;
sept-20;2020;9;Denmark;EU Country;Bioenergy;Renewables;190;12;21;1982;-17;-393;
sept-20;2020;9;Denmark;EU Country;Solar;Renewables;112;39;31;1157;29;260;
sept-20;2020;9;Denmark;EU Country;Wind;Renewables;1103;-21;-289;12278;7;765;
sept-20;2020;9;Denmark;EU Country;Waste;Waste;91;-25;-30;944;-1;-12;
sept-20;2020;9;Estonia;EU Country;Demand;Demand;604;-2;-15;5780;-4;-229;
sept-20;2020;9;Estonia;EU Country;Production;Production;445;0;1;3192;-32;-1507;
sept-20;2020;9;Estonia;EU Country;Net imports;Net imports;179;1;1;2724;107;1409;
sept-20;2020;9;Estonia;EU Country;Statistical difference;Statistical difference;-19;681;-17;-136;2467;-131;
sept-20;2020;9;Estonia;EU Country;Gas;Fossil;2;35;1;19;86;9;
sept-20;2020;9;Estonia;EU Country;Other fossil;Fossil;299;-5;-17;1845;-49;-1789;
sept-20;2020;9;Estonia;EU Country;Bioenergy;Renewables;41;-14;-7;419;2;9;
sept-20;2020;9;Estonia;EU Country;Hydro;Renewables;1;-28;-1;10;-49;-9;
sept-20;2020;9;Estonia;EU Country;Other renewables;Renewables;4;-18;-1;32;-21;-8;
sept-20;2020;9;Estonia;EU Country;Solar;Renewables;13;1373;12;117;2263;112;
sept-20;2020;9;Estonia;EU Country;Wind;Renewables;72;22;13;651;31;154;
sept-20;2020;9;Estonia;EU Country;Waste;Waste;12;-1;0;99;17;15;
sept-20;2020;9;Finland;EU Country;Demand;Demand;5806;-6;-365;57222;-7;-4251;
sept-20;2020;9;Finland;EU Country;Production;Production;4585;2;71;47268;-3;-1517;
sept-20;2020;9;Finland;EU Country;Net imports;Net imports;1267;-34;-657;10881;-26;-3803;
sept-20;2020;9;Finland;EU Country;Statistical difference;Statistical difference;-46;-83;221;-927;-54;1069;
sept-20;2020;9;Finland;EU Country;Gas;Fossil;357;10;33;2935;-8;-268;
sept-20;2020;9;Finland;EU Country;Hard Coal;Fossil;148;-27;-55;2030;-39;-1278;
sept-20;2020;9;Finland;EU Country;Other fossil;Fossil;211;-46;-179;2404;-25;-802;
sept-20;2020;9;Finland;EU Country;Bioenergy;Renewables;691;-12;-91;7355;-20;-1818;
sept-20;2020;9;Finland;EU Country;Hydro;Renewables;889;11;85;10495;22;1893;
sept-20;2020;9;Finland;EU Country;Other renewables;Renewables;15;-21;-4;154;4;6;
sept-20;2020;9;Finland;EU Country;Wind;Renewables;641;56;230;5090;21;880;
sept-20;2020;9;Finland;EU Country;Nuclear;Nuclear;1619;4;58;16678;0;-62;
sept-20;2020;9;Finland;EU Country;Waste;Waste;15;-32;-7;126;-35;-68;
sept-20;2020;9;France;EU Country;Demand;Demand;32004;0;-27;319928;-7;-22408;
sept-20;2020;9;France;EU Country;Production;Production;31176;-15;-5574;352251;-9;-36329;
sept-20;2020;9;France;EU Country;Net imports;Net imports;853;-117;5847;-34356;-29;13742;
sept-20;2020;9;France;EU Country;Statistical difference;Statistical difference;-25;-109;-299;2033;10;179;
sept-20;2020;9;France;EU Country;Gas;Fossil;2526;-7;-194;23673;-9;-2233;
sept-20;2020;9;France;EU Country;Hard Coal;Fossil;296;1013;270;903;4;32;
sept-20;2020;9;France;EU Country;Other fossil;Fossil;117;12;12;1144;-3;-35;
sept-20;2020;9;France;EU Country;Bioenergy;Renewables;236;-11;-29;2171;-8;-186;
sept-20;2020;9;France;EU Country;Hydro;Renewables;2862;20;481;45158;19;7102;
sept-20;2020;9;France;EU Country;Solar;Renewables;1180;6;70;10730;8;793;
sept-20;2020;9;France;EU Country;Wind;Renewables;2149;-16;-412;26863;23;5080;
sept-20;2020;9;France;EU Country;Nuclear;Nuclear;21672;-21;-5769;240353;-16;-46838;
sept-20;2020;9;France;EU Country;Waste;Waste;139;-2;-3;1258;-3;-43;
sept-20;2020;9;Germany;EU Country;Demand;Demand;38791;-1;-568;356816;-3;-11662;
sept-20;2020;9;Germany;EU Country;Production;Production;40205;-2;-865;368158;-7;-27480;
sept-20;2020;9;Germany;EU Country;Net imports;Net imports;-1043;-22;302;-9908;-53;11196;
sept-20;2020;9;Germany;EU Country;Statistical difference;Statistical difference;-371;1;-5;-1434;-76;4621;
sept-20;2020;9;Germany;EU Country;Gas;Fossil;6177;-1;-47;56803;4;2440;
sept-20;2020;9;Germany;EU Country;Hard Coal;Fossil;4063;63;1574;21813;-36;-12512;
sept-20;2020;9;Germany;EU Country;Lignite;Fossil;7876;2;147;55750;-27;-20824;
sept-20;2020;9;Germany;EU Country;Other fossil;Fossil;489;-3;-15;4566;-6;-269;
sept-20;2020;9;Germany;EU Country;Bioenergy;Renewables;3461;-4;-155;33440;-1;-413;
sept-20;2020;9;Germany;EU Country;Hydro;Renewables;1390;11;139;12095;-3;-338;
sept-20;2020;9;Germany;EU Country;Other renewables;Renewables;129;13;15;1145;10;109;
sept-20;2020;9;Germany;EU Country;Solar;Renewables;4631;18;715;41466;11;3946;
sept-20;2020;9;Germany;EU Country;Wind;Renewables;6361;-30;-2748;93206;7;6294;
sept-20;2020;9;Germany;EU Country;Nuclear;Nuclear;5293;-9;-497;45165;-12;-6156;
sept-20;2020;9;Germany;EU Country;Waste;Waste;337;2;7;2710;10;243;
sept-20;2020;9;Greece;EU Country;Demand;Demand;4044;-1;-32;37236;-6;-2561;
sept-20;2020;9;Greece;EU Country;Production;Production;3503;6;195;28431;-9;-2876;
sept-20;2020;9;Greece;EU Country;Net imports;Net imports;437;-37;-262;7479;1;94;
sept-20;2020;9;Greece;EU Country;Statistical difference;Statistical difference;104;49;34;1326;20;222;
sept-20;2020;9;Greece;EU Country;Gas;Fossil;1730;5;83;14054;5;608;
sept-20;2020;9;Greece;EU Country;Lignite;Fossil;322;-48;-299;4031;-51;-4151;
sept-20;2020;9;Greece;EU Country;Hydro;Renewables;232;-34;-120;1804;-14;-284;
sept-20;2020;9;Greece;EU Country;Solar;Renewables;375;5;18;3278;10;298;
sept-20;2020;9;Greece;EU Country;Wind;Renewables;844;88;396;5264;20;887;
sept-20;2020;9;Hungary;EU Country;Demand;Demand;3412;0;10;31362;-3;-1037;
sept-20;2020;9;Hungary;EU Country;Production;Production;2697;6;156;22930;2;340;
sept-20;2020;9;Hungary;EU Country;Net imports;Net imports;730;-19;-175;8454;-17;-1695;
sept-20;2020;9;Hungary;EU Country;Statistical difference;Statistical difference;-15;-66;29;-22;-94;318;
sept-20;2020;9;Hungary;EU Country;Gas;Fossil;661;-3;-24;5646;9;477;
sept-20;2020;9;Hungary;EU Country;Lignite;Fossil;371;5;19;2655;-13;-397;
sept-20;2020;9;Hungary;EU Country;Other fossil;Fossil;31;-23;-9;398;-31;-181;
sept-20;2020;9;Hungary;EU Country;Bioenergy;Renewables;62;-16;-12;738;7;48;
sept-20;2020;9;Hungary;EU Country;Hydro;Renewables;13;34;3;173;21;30;
sept-20;2020;9;Hungary;EU Country;Other renewables;Renewables;10;18;1;90;20;15;U
sept-20;2020;9;Hungary;EU Country;Solar;Renewables;178;16;25;1406;24;271;
sept-20;2020;9;Hungary;EU Country;Wind;Renewables;35;-17;-7;485;-8;-41;
sept-20;2020;9;Hungary;EU Country;Nuclear;Nuclear;1329;14;161;11241;1;107;
sept-20;2020;9;Hungary;EU Country;Waste;Waste;7;-22;-2;98;14;12;
sept-20;2020;9;Ireland;EU Country;Demand;Demand;2334;3;78;21395;0;41;
sept-20;2020;9;Ireland;EU Country;Production;Production;1963;2;42;17562;1;169;
sept-20;2020;9;Ireland;EU Country;Net imports;Net imports;-106;-961;-118;-697;2055;-665;
sept-20;2020;9;Ireland;EU Country;Statistical difference;Statistical difference;476;48;153;4529;13;537;
sept-20;2020;9;Ireland;EU Country;Gas;Fossil;857;23;160;6221;-7;-452;
sept-20;2020;9;Ireland;EU Country;Hard Coal;Fossil;89;117;48;491;14;60;
sept-20;2020;9;Ireland;EU Country;Other fossil;Fossil;248;-34;-131;2600;-16;-512;
sept-20;2020;9;Ireland;EU Country;Hydro;Renewables;54;-15;-10;532;7;34;
sept-20;2020;9;Ireland;EU Country;Wind;Renewables;716;-3;-25;7719;16;1039;
sept-20;2020;9;Italy;EU Country;Demand;Demand;23979;-2;-476;202710;-9;-20622;
sept-20;2020;9;Italy;EU Country;Production;Production;23379;2;482;196370;-6;-11839;
sept-20;2020;9;Italy;EU Country;Net imports;Net imports;2059;-25;-702;20567;-26;-7344;
sept-20;2020;9;Italy;EU Country;Statistical difference;Statistical difference;-1460;21;-256;-14227;11;-1439;
sept-20;2020;9;Italy;EU Country;Gas;Fossil;12220;0;-42;94541;-12;-12499;
sept-20;2020;9;Italy;EU Country;Hard Coal;Fossil;1064;-30;-457;8535;-32;-4061;
sept-20;2020;9;Italy;EU Country;Other fossil;Fossil;783;23;148;5668;17;821;
sept-20;2020;9;Italy;EU Country;Bioenergy;Renewables;1458;8;107;13416;7;829;
sept-20;2020;9;Italy;EU Country;Hydro;Renewables;3625;14;451;33482;6;1752;
sept-20;2020;9;Italy;EU Country;Other renewables;Renewables;454;-3;-15;4235;-1;-45;
sept-20;2020;9;Italy;EU Country;Solar;Renewables;2407;5;114;22339;9;1778;
sept-20;2020;9;Italy;EU Country;Wind;Renewables;1341;16;183;13931;-3;-384;
sept-20;2020;9;Italy;EU Country;Waste;Waste;28;-15;-5;222;-12;-31;
sept-20;2020;9;Latvia;EU Country;Demand;Demand;558;-1;-4;5190;-3;-160;
sept-20;2020;9;Latvia;EU Country;Production;Production;335;-39;-211;4171;-7;-329;
sept-20;2020;9;Latvia;EU Country;Net imports;Net imports;223;1331;208;1021;19;162;
sept-20;2020;9;Latvia;EU Country;Statistical difference;Statistical difference;0;-76;-1;-3;-74;8;
sept-20;2020;9;Latvia;EU Country;Gas;Fossil;142;-63;-237;1159;-46;-988;
sept-20;2020;9;Latvia;EU Country;Other fossil;Fossil;41;-1;0;424;-8;-38;
sept-20;2020;9;Latvia;EU Country;Bioenergy;Renewables;33;-14;-6;387;-12;-52;
sept-20;2020;9;Latvia;EU Country;Hydro;Renewables;108;43;33;2093;54;733;
sept-20;2020;9;Latvia;EU Country;Wind;Renewables;11;-4;-1;109;17;16;
sept-20;2020;9;Lithuania;EU Country;Demand;Demand;949;0;-2;8663;-4;-340;
sept-20;2020;9;Lithuania;EU Country;Production;Production;391;67;157;2992;36;799;
sept-20;2020;9;Lithuania;EU Country;Net imports;Net imports;580;-24;-178;5875;-17;-1191;
sept-20;2020;9;Lithuania;EU Country;Statistical difference;Statistical difference;-22;-47;20;-203;-20;51;
sept-20;2020;9;Lithuania;EU Country;Gas;Fossil;198;390;157;1120;279;825;
sept-20;2020;9;Lithuania;EU Country;Other fossil;Fossil;13;-11;-2;109;-11;-13;
sept-20;2020;9;Lithuania;EU Country;Bioenergy;Renewables;30;-1;0;298;0;0;
sept-20;2020;9;Lithuania;EU Country;Hydro;Renewables;15;-3;0;205;-31;-91;
sept-20;2020;9;Lithuania;EU Country;Solar;Renewables;7;6;0;69;-8;-6;
sept-20;2020;9;Lithuania;EU Country;Wind;Renewables;118;3;3;1083;8;83;
sept-20;2020;9;Lithuania;EU Country;Waste;Waste;11;-13;-2;108;1;1;
sept-20;2020;9;Luxembourg;EU Country;Demand;Demand;289;-14;-48;2693;-5;-130;
sept-20;2020;9;Luxembourg;EU Country;Production;Production;0;;0;0;;0;
sept-20;2020;9;Luxembourg;EU Country;Net imports;Net imports;329;-2;-8;2780;-10;-318;
sept-20;2020;9;Luxembourg;EU Country;Statistical difference;Statistical difference;-40;15798;-40;-87;-68;188;
sept-20;2020;9;Netherlands;EU Country;Demand;Demand;8647;-3;-313;79249;-6;-4717;
sept-20;2020;9;Netherlands;EU Country;Production;Production;9551;3;315;87099;6;5235;
sept-20;2020;9;Netherlands;EU Country;Net imports;Net imports;-514;-325;-743;-2614;-380;-3549;
sept-20;2020;9;Netherlands;EU Country;Statistical difference;Statistical difference;-390;-23;114;-5237;-549;-6403;
sept-20;2020;9;Netherlands;EU Country;Gas;Fossil;5702;-18;-1225;56417;7;3695;
sept-20;2020;9;Netherlands;EU Country;Hard Coal;Fossil;1456;220;1000;7959;-37;-4695;
sept-20;2020;9;Netherlands;EU Country;Bioenergy;Renewables;18;51;6;85;17;13;
sept-20;2020;9;Netherlands;EU Country;Solar;Renewables;763;54;267;7137;52;2434;
sept-20;2020;9;Netherlands;EU Country;Wind;Renewables;1031;12;112;10206;25;2027;
sept-20;2020;9;Netherlands;EU Country;Nuclear;Nuclear;337;0;0;2853;8;218;
sept-20;2020;9;Netherlands;EU Country;Waste;Waste;243;176;155;2443;172;1544;
sept-20;2020;9;Poland;EU Country;Demand;Demand;13440;0;52;120816;-4;-4646;
sept-20;2020;9;Poland;EU Country;Production;Production;11423;0;-7;102042;-6;-6483;
sept-20;2020;9;Poland;EU Country;Net imports;Net imports;1020;9;80;9990;38;2772;
sept-20;2020;9;Poland;EU Country;Statistical difference;Statistical difference;998;-2;-21;8784;-10;-935;
sept-20;2020;9;Poland;EU Country;Gas;Fossil;1081;73;457;8729;15;1147;
sept-20;2020;9;Poland;EU Country;Hard Coal;Fossil;5841;-7;-416;50658;-11;-6121;
sept-20;2020;9;Poland;EU Country;Lignite;Fossil;2975;3;92;25994;-10;-2866;
sept-20;2020;9;Poland;EU Country;Other fossil;Fossil;132;-19;-30;1435;-11;-172;
sept-20;2020;9;Poland;EU Country;Bioenergy;Renewables;178;-6;-11;1492;-1;-16;
sept-20;2020;9;Poland;EU Country;Hydro;Renewables;97;31;23;1194;-4;-52;
sept-20;2020;9;Poland;EU Country;Solar;Renewables;237;206;160;1738;185;1129;
sept-20;2020;9;Poland;EU Country;Wind;Renewables;882;-24;-282;10803;5;466;
sept-20;2020;9;Portugal;EU Country;Demand;Demand;4031;0;-6;36047;-3;-1298;
sept-20;2020;9;Portugal;EU Country;Production;Production;4150;22;751;32959;0;101;
sept-20;2020;9;Portugal;EU Country;Net imports;Net imports;-157;-126;-766;2299;-43;-1748;
sept-20;2020;9;Portugal;EU Country;Statistical difference;Statistical difference;38;32;9;789;79;349;
sept-20;2020;9;Portugal;EU Country;Gas;Fossil;1938;19;307;12497;5;546;
sept-20;2020;9;Portugal;EU Country;Hard Coal;Fossil;557;1013;507;1158;-74;-3354;
sept-20;2020;9;Portugal;EU Country;Other fossil;Fossil;24;0;0;183;-42;-132;
sept-20;2020;9;Portugal;EU Country;Bioenergy;Renewables;276;9;23;2420;24;463;
sept-20;2020;9;Portugal;EU Country;Hydro;Renewables;469;7;33;7539;75;3238;
sept-20;2020;9;Portugal;EU Country;Solar;Renewables;121;15;16;1023;17;148;
sept-20;2020;9;Portugal;EU Country;Wind;Renewables;765;-15;-134;8139;-9;-807;
sept-20;2020;9;Romania;EU Country;Demand;Demand;4630;0;11;42463;-5;-2254;
sept-20;2020;9;Romania;EU Country;Production;Production;4438;8;318;40828;-7;-3207;
sept-20;2020;9;Romania;EU Country;Net imports;Net imports;168;-66;-333;1695;117;915;
sept-20;2020;9;Romania;EU Country;Statistical difference;Statistical difference;23;-977;26;-60;-39;38;
sept-20;2020;9;Romania;EU Country;Gas;Fossil;806;14;97;7354;17;1049;
sept-20;2020;9;Romania;EU Country;Hard Coal;Fossil;59;-19;-14;619;-30;-268;
sept-20;2020;9;Romania;EU Country;Lignite;Fossil;830;-21;-216;6298;-34;-3251;
sept-20;2020;9;Romania;EU Country;Bioenergy;Renewables;30;-3;-1;325;7;23;
sept-20;2020;9;Romania;EU Country;Hydro;Renewables;1039;27;219;11493;-10;-1325;
sept-20;2020;9;Romania;EU Country;Solar;Renewables;140;6;8;1178;1;15;
sept-20;2020;9;Romania;EU Country;Wind;Renewables;542;21;93;5191;8;396;
sept-20;2020;9;Romania;EU Country;Nuclear;Nuclear;992;15;132;8372;2;154;
sept-20;2020;9;Slovakia;EU Country;Demand;Demand;2185;-3;-70;20484;-5;-1110;
sept-20;2020;9;Slovakia;EU Country;Production;Production;2096;4;74;20575;0;-26;
sept-20;2020;9;Slovakia;EU Country;Net imports;Net imports;109;-59;-155;55;-95;-1140;
sept-20;2020;9;Slovakia;EU Country;Statistical difference;Statistical difference;-20;-35;11;-145;-28;56;
sept-20;2020;9;Slovakia;EU Country;Gas;Fossil;290;19;46;2423;25;492;
sept-20;2020;9;Slovakia;EU Country;Hard Coal;Fossil;6;-42;-4;87;-68;-187;
sept-20;2020;9;Slovakia;EU Country;Lignite;Fossil;112;56;40;694;-24;-219;
sept-20;2020;9;Slovakia;EU Country;Other fossil;Fossil;111;5;5;1164;-13;-173;
sept-20;2020;9;Slovakia;EU Country;Bioenergy;Renewables;63;98;31;683;17;98;
sept-20;2020;9;Slovakia;EU Country;Hydro;Renewables;320;46;101;3336;-3;-103;
sept-20;2020;9;Slovakia;EU Country;Other renewables;Renewables;40;-6;-3;375;-8;-31;
sept-20;2020;9;Slovakia;EU Country;Solar;Renewables;53;2;1;468;5;20;
sept-20;2020;9;Slovakia;EU Country;Wind;Renewables;0;70;0;3;886;2;
sept-20;2020;9;Slovakia;EU Country;Nuclear;Nuclear;1102;-12;-144;11341;1;76;
sept-20;2020;9;Slovenia;EU Country;Demand;Demand;1096;-2;-20;9841;-7;-744;
sept-20;2020;9;Slovenia;EU Country;Production;Production;1376;29;306;11085;1;105;
sept-20;2020;9;Slovenia;EU Country;Net imports;Net imports;-269;-585;-325;-1137;252;-814;
sept-20;2020;9;Slovenia;EU Country;Statistical difference;Statistical difference;-12;17;-2;-107;48;-35;
sept-20;2020;9;Slovenia;EU Country;Gas;Fossil;39;122;21;269;6;15;
sept-20;2020;9;Slovenia;EU Country;Lignite;Fossil;348;37;94;2594;-10;-274;
sept-20;2020;9;Slovenia;EU Country;Other fossil;Fossil;0;;0;0;-100;0;
sept-20;2020;9;Slovenia;EU Country;Bioenergy;Renewables;9;23;2;72;11;7;
sept-20;2020;9;Slovenia;EU Country;Hydro;Renewables;452;64;177;3321;10;298;
sept-20;2020;9;Slovenia;EU Country;Solar;Renewables;26;8;2;233;11;23;
sept-20;2020;9;Slovenia;EU Country;Wind;Renewables;1;86;0;4;4;0;
sept-20;2020;9;Slovenia;EU Country;Nuclear;Nuclear;494;1;7;4536;1;34;
sept-20;2020;9;Slovenia;EU Country;Waste;Waste;7;77;3;56;5;3;
sept-20;2020;9;Spain;EU Country;Demand;Demand;19504;-3;-528;177185;-6;-11006;
sept-20;2020;9;Spain;EU Country;Production;Production;20269;1;119;177460;-4;-6641;
sept-20;2020;9;Spain;EU Country;Net imports;Net imports;-626;-739;-724;2881;-53;-3249;
sept-20;2020;9;Spain;EU Country;Statistical difference;Statistical difference;-139;-35;76;-3156;55;-1116;
sept-20;2020;9;Spain;EU Country;Gas;Fossil;6544;-12;-933;46889;-20;-11496;
sept-20;2020;9;Spain;EU Country;Hard Coal;Fossil;300;-37;-176;4291;-52;-4567;
sept-20;2020;9;Spain;EU Country;Lignite;Fossil;0;;0;0;-100;-522;
sept-20;2020;9;Spain;EU Country;Other fossil;Fossil;201;-6;-12;1699;-13;-245;
sept-20;2020;9;Spain;EU Country;Bioenergy;Renewables;351;40;100;2742;26;567;
